id,province,city,area,street,community,code_num,create_time,edit_time,change_type,expire_date
2359,辽宁省,本溪市,明山区,,,210504000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2360,广东省,韶关市,始兴县,,,440222000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2361,四川省,泸州市,叙永县,,,510524000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2362,甘肃省,庆阳市,西峰区,,,621002000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2363,上海市,,崇明县,,,310230000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2364,陕西省,西安市,蓝田县,,,610122000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2365,山东省,聊城市,东昌府区,,,371502000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2366,安徽省,淮北市,濉溪县,,,340621000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2367,河南省,平顶山市,叶县,,,410422000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2368,河南省,濮阳市,南乐县,,,410923000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2369,山西省,忻州市,五台县,,,140922000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2370,新疆维吾尔自治区,喀什地区,岳普湖县,,,653128000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2371,上海市,,闸北区,,,310108000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2372,河北省,衡水市,深州市,,,131182000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2373,山西省,长治市,屯留县,,,140424000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2374,黑龙江省,绥化市,海伦市,,,231283000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2375,安徽省,淮南市,,,,340400000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2376,湖南省,长沙市,雨花区,,,430111000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2377,江苏省,泰州市,高港区,,,321203000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2378,西藏自治区,日喀则地区,亚东县,,,542334000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2379,河南省,开封市,顺河回族区,,,410203000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2380,河南省,平顶山市,鲁山县,,,410423000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2381,四川省,雅安市,芦山县,,,511826000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2382,广西壮族自治区,崇左市,凭祥市,,,451481000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2383,四川省,自贡市,贡井区,,,510303000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2384,海南省,,琼海市,,,469002000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2385,山东省,菏泽市,成武县,,,371723000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2386,山东省,青岛市,,,,370200000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2387,山西省,长治市,壶关县,,,140427000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2388,河北省,邢台市,威县,,,130533000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2389,河南省,开封市,鼓楼区,,,410204000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2390,海南省,,儋州市,,,469003000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2391,四川省,雅安市,宝兴县,,,511827000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2392,四川省,内江市,东兴区,,,511011000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2393,辽宁省,锦州市,黑山县,,,210726000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2394,湖北省,恩施土家族苗族自治州,来凤县,,,422827000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2395,河南省,新乡市,红旗区,,,410702000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2396,江苏省,无锡市,江阴市,,,320281000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2397,河南省,濮阳市,清丰县,,,410922000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2398,广西壮族自治区,贺州市,,,,451100000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2399,上海市,,普陀区,,,310107000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2400,黑龙江省,绥化市,安达市,,,231281000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2401,陕西省,汉中市,勉县,,,610725000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2402,陕西省,榆林市,清涧县,,,610830000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2403,河南省,南阳市,新野县,,,411329000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2404,云南省,昭通市,镇雄县,,,530627000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2405,河南省,洛阳市,,,,410300000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2406,河北省,石家庄市,裕华区,,,130108000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2407,辽宁省,鞍山市,千山区,,,210311000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2408,黑龙江省,伊春市,红星区,,,230715000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2409,安徽省,滁州市,琅琊区,,,341102000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2410,江西省,景德镇市,珠山区,,,360203000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2411,四川省,阿坝藏族羌族自治州,理县,,,513222000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2412,江苏省,徐州市,贾汪区,,,320305000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2413,西藏自治区,山南地区,琼结县,,,542225000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2414,湖南省,湘西土家族苗族自治州,花垣县,,,433124000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2415,辽宁省,铁岭市,清河区,,,211204000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2416,北京市,,昌平区,,,110114000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2417,内蒙古自治区,包头市,九原区,,,150207000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2418,新疆维吾尔自治区,阿勒泰地区,青河县,,,654325000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2419,广东省,佛山市,顺德区,,,440606000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2420,贵州省,黔南布依族苗族自治州,,,,522700000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2421,山西省,忻州市,河曲县,,,140930000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2422,贵州省,毕节地区,,,,522400000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2423,湖南省,永州市,双牌县,,,431123000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2424,湖北省,咸宁市,,,,421200000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2425,江苏省,扬州市,邗江区,,,321003000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2426,云南省,楚雄彝族自治州,牟定县,,,532323000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2427,湖北省,黄石市,黄石港区,,,420202000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2428,山东省,潍坊市,奎文区,,,370705000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2429,云南省,曲靖市,陆良县,,,530322000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2430,云南省,怒江傈僳族自治州,泸水县,,,533321000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2431,四川省,广元市,利州区,,,510802000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2432,四川省,成都市,青白江区,,,510113000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2433,山东省,济南市,商河县,,,370126000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2434,海南省,海口市,,,,460100000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2435,黑龙江省,牡丹江市,阳明区,,,231003000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2436,贵州省,毕节地区,纳雍县,,,522426000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2437,河南省,许昌市,鄢陵县,,,411024000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2438,山东省,济南市,天桥区,,,370105000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2439,新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,阿克陶县,,,653022000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2440,宁夏回族自治区,银川市,永宁县,,,640121000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2441,广西壮族自治区,柳州市,鱼峰区,,,450203000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2442,浙江省,湖州市,吴兴区,,,330502000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2443,辽宁省,抚顺市,抚顺县,,,210421000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2444,山东省,枣庄市,,,,370400000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2445,甘肃省,甘南藏族自治州,临潭县,,,623021000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2446,河南省,鹤壁市,,,,410600000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2447,河北省,秦皇岛市,抚宁县,,,130323000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2448,内蒙古自治区,呼伦贝尔市,新巴尔虎右旗,,,150727000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2449,四川省,雅安市,,,,511800000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2450,西藏自治区,日喀则地区,仁布县,,,542330000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2451,西藏自治区,日喀则地区,吉隆县,,,542335000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2452,黑龙江省,鸡西市,梨树区,,,230305000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2453,河北省,保定市,涞水县,,,130623000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2454,湖北省,孝感市,汉川市,,,420984000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2455,安徽省,亳州市,蒙城县,,,341622000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2456,河北省,张家口市,崇礼县,,,130733000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2457,安徽省,合肥市,蜀山区,,,340104000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2458,山西省,,,,,140000000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2459,山西省,太原市,晋源区,,,140110000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2460,云南省,文山壮族苗族自治州,西畴县,,,532623000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2461,河南省,濮阳市,范县,,,410926000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2462,山西省,大同市,浑源县,,,140225000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2463,陕西省,咸阳市,渭城区,,,610404000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2464,江苏省,常州市,金坛市,,,320482000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2465,山东省,滨州市,无棣县,,,371623000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2466,安徽省,巢湖市,含山县,,,341423000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2467,甘肃省,定西市,,,,621100000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2468,黑龙江省,佳木斯市,前进区,,,230804000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2469,湖北省,武汉市,汉南区,,,420113000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2470,江苏省,宿迁市,泗洪县,,,321324000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2471,新疆维吾尔自治区,伊犁哈萨克自治州,新源县,,,654025000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2472,四川省,甘孜藏族自治州,稻城县,,,513337000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2473,河南省,焦作市,温县,,,410825000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2474,新疆维吾尔自治区,乌鲁木齐市,沙依巴克区,,,650103000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2475,黑龙江省,齐齐哈尔市,甘南县,,,230225000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2476,河北省,邯郸市,永年县,,,130429000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2477,山西省,临汾市,乡宁县,,,141029000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2478,山东省,临沂市,沂水县,,,371323000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2479,内蒙古自治区,通辽市,科尔沁区,,,150502000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2480,甘肃省,甘南藏族自治州,,,,623000000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2481,浙江省,湖州市,安吉县,,,330523000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2482,新疆维吾尔自治区,,五家渠市,,,659004000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2483,江西省,赣州市,大余县,,,360723000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2484,重庆市,,武隆县,,,500232000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2485,云南省,临沧市,沧源佤族自治县,,,530927000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2486,江西省,赣州市,章贡区,,,360702000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2487,湖南省,娄底市,新化县,,,431322000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2488,贵州省,铜仁地区,铜仁市,,,522201000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2489,广西壮族自治区,河池市,天峨县,,,451222000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2490,云南省,昆明市,禄劝彝族苗族自治县,,,530128000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2491,广东省,揭阳市,揭东县,,,445221000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2492,江西省,南昌市,安义县,,,360123000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2493,云南省,怒江傈僳族自治州,,,,533300000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2494,辽宁省,阜新市,细河区,,,210911000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2495,云南省,普洱市,宁洱哈尼族彝族自治县,,,530821000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2496,广东省,韶关市,新丰县,,,440233000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2497,江西省,萍乡市,湘东区,,,360313000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2498,陕西省,宝鸡市,太白县,,,610331000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2499,河北省,秦皇岛市,海港区,,,130302000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2500,宁夏回族自治区,银川市,,,,640100000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2501,重庆市,,长寿区,,,500115000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2502,江苏省,南通市,,,,320600000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2503,福建省,泉州市,德化县,,,350526000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2504,江西省,吉安市,安福县,,,360829000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2505,内蒙古自治区,赤峰市,巴林左旗,,,150422000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2506,河南省,洛阳市,汝阳县,,,410326000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2507,四川省,乐山市,峨边彝族自治县,,,511132000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2508,广东省,河源市,东源县,,,441625000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2509,河北省,沧州市,吴桥县,,,130928000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2510,江西省,上饶市,弋阳县,,,361126000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2511,河北省,张家口市,沽源县,,,130724000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2512,陕西省,榆林市,,,,610800000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2513,山东省,临沂市,兰山区,,,371302000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2514,四川省,凉山彝族自治州,会东县,,,513426000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2515,江西省,抚州市,资溪县,,,361028000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2516,云南省,红河哈尼族彝族自治州,泸西县,,,532527000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2517,海南省,,乐东黎族自治县,,,469027000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2518,甘肃省,白银市,景泰县,,,620423000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2519,福建省,福州市,鼓楼区,,,350102000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2520,河南省,信阳市,浉河区,,,411502000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2521,甘肃省,兰州市,红古区,,,620111000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2522,湖南省,株洲市,,,,430200000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2523,广西壮族自治区,崇左市,,,,451400000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2524,四川省,甘孜藏族自治州,甘孜县,,,513328000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2525,山西省,忻州市,,,,140900000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2526,湖南省,怀化市,靖州苗族侗族自治县,,,431229000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2527,新疆维吾尔自治区,巴音郭楞蒙古自治州,和硕县,,,652828000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2528,广东省,广州市,增城市,,,440183000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2529,广西壮族自治区,来宾市,兴宾区,,,451302000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2530,贵州省,黔南布依族苗族自治州,龙里县,,,522730000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2531,贵州省,遵义市,正安县,,,520324000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2532,贵州省,六盘水市,水城县,,,520221000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2533,陕西省,渭南市,蒲城县,,,610526000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2534,四川省,德阳市,旌阳区,,,510603000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2535,安徽省,芜湖市,,,,340200000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2536,江西省,九江市,都昌县,,,360428000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2537,广东省,梅州市,,,,441400000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2538,贵州省,黔东南苗族侗族自治州,镇远县,,,522625000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2539,安徽省,淮北市,相山区,,,340603000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2540,河南省,郑州市,中牟县,,,410122000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2541,内蒙古自治区,阿拉善盟,阿拉善右旗,,,152922000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2542,河南省,郑州市,荥阳市,,,410182000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2543,湖北省,,潜江市,,,429005000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2544,云南省,西双版纳傣族自治州,景洪市,,,532801000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2545,广东省,潮州市,湘桥区,,,445102000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2546,天津市,,河北区,,,120105000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2547,吉林省,白城市,通榆县,,,220822000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2548,广东省,肇庆市,怀集县,,,441224000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2549,广西壮族自治区,桂林市,象山区,,,450304000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2550,辽宁省,葫芦岛市,龙港区,,,211403000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2551,内蒙古自治区,巴彦淖尔市,临河区,,,150802000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2552,浙江省,台州市,临海市,,,331082000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2553,北京市,,朝阳区,,,110105000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2554,内蒙古自治区,乌兰察布市,,,,150900000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2555,福建省,厦门市,海沧区,,,350205000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2556,山东省,潍坊市,青州市,,,370781000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2557,甘肃省,平凉市,泾川县,,,620821000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2558,西藏自治区,林芝地区,察隅县,,,542626000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2559,河北省,保定市,涿州市,,,130681000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2560,甘肃省,定西市,岷县,,,621126000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2561,河南省,焦作市,孟州市,,,410883000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2562,陕西省,延安市,洛川县,,,610629000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2563,福建省,南平市,延平区,,,350702000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2564,山东省,泰安市,肥城市,,,370983000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2565,吉林省,吉林市,船营区,,,220204000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2566,浙江省,宁波市,镇海区,,,330211000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2567,山东省,青岛市,即墨市,,,370282000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2568,江苏省,盐城市,响水县,,,320921000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2569,云南省,保山市,,,,530500000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2570,贵州省,黔东南苗族侗族自治州,榕江县,,,522632000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2571,湖南省,邵阳市,武冈市,,,430581000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2572,广西壮族自治区,钦州市,钦南区,,,450702000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2573,云南省,玉溪市,红塔区,,,530402000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2574,黑龙江省,大庆市,,,,230600000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2575,河南省,商丘市,虞城县,,,411425000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2576,山西省,晋中市,昔阳县,,,140724000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2577,四川省,绵阳市,三台县,,,510722000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2578,河南省,鹤壁市,浚县,,,410621000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2579,山东省,聊城市,冠县,,,371525000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2580,吉林省,四平市,伊通满族自治县,,,220323000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2581,湖南省,岳阳市,临湘市,,,430682000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2582,内蒙古自治区,乌海市,海南区,,,150303000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2583,辽宁省,朝阳市,,,,211300000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2584,重庆市,,沙坪坝区,,,500106000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2585,广东省,阳江市,阳春市,,,441781000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2586,山东省,济宁市,泗水县,,,370831000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2587,河南省,新乡市,封丘县,,,410727000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2588,黑龙江省,鸡西市,虎林市,,,230381000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2589,黑龙江省,伊春市,翠峦区,,,230706000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2590,山东省,济宁市,鱼台县,,,370827000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2591,四川省,成都市,锦江区,,,510104000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2592,西藏自治区,昌都地区,芒康县,,,542129000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2593,安徽省,宣城市,,,,341800000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2594,湖南省,张家界市,,,,430800000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2595,河北省,石家庄市,栾城县,,,130124000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2596,青海省,西宁市,城东区,,,630102000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2597,河北省,廊坊市,,,,131000000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2598,湖南省,岳阳市,湘阴县,,,430624000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2599,甘肃省,酒泉市,瓜州县,,,620922000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2600,河南省,漯河市,召陵区,,,411104000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2601,湖北省,咸宁市,嘉鱼县,,,421221000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2602,广东省,湛江市,,,,440800000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2603,吉林省,四平市,公主岭市,,,220381000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2604,江苏省,淮安市,淮阴区,,,320804000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2605,福建省,三明市,将乐县,,,350428000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2606,内蒙古自治区,锡林郭勒盟,正镶白旗,,,152529000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2607,福建省,厦门市,同安区,,,350212000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2608,内蒙古自治区,鄂尔多斯市,乌审旗,,,150626000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2609,浙江省,台州市,三门县,,,331022000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2610,新疆维吾尔自治区,和田地区,和田县,,,653221000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2611,辽宁省,沈阳市,,,,210100000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2612,辽宁省,朝阳市,双塔区,,,211302000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2613,河北省,唐山市,迁西县,,,130227000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2614,黑龙江省,,,,,230000000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2615,陕西省,商洛市,丹凤县,,,611022000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2616,黑龙江省,伊春市,美溪区,,,230708000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2617,黑龙江省,哈尔滨市,香坊区,,,230110000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
2618,广西壮族自治区,贵港市,港南区,,,450803000000,12/21/2017 11:19:40,12/21/2017 14:52:07,,
